transaction_id,account_id,transaction_time,amount,merchant_category,ip_country,device_id,channel,is_fraud_txn
10635,858,2025-03-15 23:15:00,235.89,Restaurants,US,dev_861,pos,0
10636,327,2025-03-15 07:00:00,1668.98,Electronics,US,dev_162,mobile,1
10637,68,2025-03-17 18:08:00,93.57,Travel,US,dev_205,mobile,0
10638,80,2025-02-02 09:54:00,174.57,Electronics,US,dev_282,pos,0
10639,834,2025-02-28 10:54:00,159.83,GiftCards,US,dev_811,web,0
10640,749,2025-01-14 01:07:00,99.46,Electronics,CA,dev_726,web,0
10641,698,2025-01-17 13:04:00,89.25,Grocery,GB,dev_625,pos,0
10642,376,2025-02-21 19:55:00,25.32,Electronics,GB,dev_306,mobile,0
10643,573,2025-01-16 01:03:00,64.38,Travel,US,dev_315,pos,0
10644,194,2025-01-15 20:30:00,80.93,Electronics,US,dev_195,mobile,0
10645,371,2025-03-16 16:06:00,25.8,Fuel,CA,dev_894,pos,0
10646,774,2025-01-12 06:24:00,209.27,GiftCards,GB,dev_769,pos,0
10647,350,2025-02-01 14:38:00,40.62,Restaurants,US,dev_499,web,0
10648,633,2025-02-18 21:34:00,37.72,Restaurants,US,dev_604,pos,0
10649,867,2025-01-24 19:31:00,30.45,Grocery,US,dev_796,mobile,0
10650,762,2025-03-07 05:20:00,17.22,Travel,US,dev_385,pos,0
10651,189,2025-01-12 23:07:00,243.35,Grocery,GB,dev_982,pos,0
10652,188,2025-03-10 16:47:00,197.01,Restaurants,US,dev_365,mobile,0
10653,319,2025-03-01 01:41:00,166.94,Travel,US,dev_314,web,0
10654,96,2025-01-20 10:37:00,177.08,Fuel,US,dev_296,web,0
10655,934,2025-03-31 08:18:00,178.51,Fuel,GB,dev_287,web,0
10656,62,2025-03-01 16:41:00,162.0,Grocery,US,dev_841,web,0
10657,859,2025-03-12 18:35:00,174.75,Restaurants,US,dev_848,pos,0
10658,54,2025-03-11 22:47:00,25.24,Fuel,CA,dev_264,web,0
10659,955,2025-01-28 12:37:00,64.91,Grocery,US,dev_575,web,0
10660,526,2025-02-17 02:20:00,203.37,Electronics,US,dev_743,web,0
10661,371,2025-02-24 15:56:00,197.65,Travel,US,dev_453,mobile,0
10662,915,2025-03-27 00:56:00,155.76,GiftCards,US,dev_555,mobile,0
10663,377,2025-02-10 13:12:00,199.51,Restaurants,US,dev_223,pos,0
10664,497,2025-01-13 22:20:00,26.95,Grocery,US,dev_505,web,0
10665,304,2025-01-05 18:26:00,200.89,Grocery,US,dev_999,pos,0
10666,948,2025-03-17 18:10:00,97.35,Electronics,US,dev_882,mobile,0
10667,113,2025-03-11 03:23:00,112.58,GiftCards,CA,dev_516,mobile,0
10668,948,2025-01-17 06:29:00,134.98,Restaurants,US,dev_137,mobile,0
10669,937,2025-03-14 22:01:00,162.03,Travel,CA,dev_483,mobile,0
10670,161,2025-01-26 00:49:00,64.61,Electronics,US,dev_747,web,0
10671,108,2025-01-23 07:10:00,144.43,Grocery,US,dev_871,web,0
10672,723,2025-01-21 08:39:00,62.77,Grocery,US,dev_802,pos,0
10673,932,2025-01-20 04:05:00,217.12,Grocery,US,dev_177,web,0
10674,45,2025-03-12 17:56:00,205.31,Fuel,GB,dev_655,pos,0
10675,352,2025-01-07 12:26:00,201.45,Restaurants,US,dev_450,mobile,0
10676,853,2025-01-13 22:17:00,217.45,Grocery,GB,dev_841,web,0
10677,309,2025-03-28 11:08:00,223.23,Restaurants,CA,dev_111,mobile,0
10678,549,2025-03-17 04:51:00,26.48,Fuel,US,dev_368,mobile,0
10679,741,2025-01-03 15:16:00,152.03,Fuel,US,dev_277,web,0
10680,304,2025-03-19 19:16:00,166.88,Fuel,GB,dev_693,mobile,0
10681,409,2025-01-30 18:07:00,97.69,Grocery,CA,dev_504,pos,0
10682,296,2025-01-11 22:26:00,84.85,Restaurants,CA,dev_127,pos,0
10683,914,2025-01-10 11:08:00,231.88,Travel,US,dev_875,mobile,0
10684,251,2025-02-13 09:07:00,160.51,Fuel,CA,dev_554,pos,0
10685,646,2025-02-12 07:01:00,72.8,Travel,CA,dev_576,mobile,0
10686,661,2025-03-16 16:59:00,229.41,Fuel,US,dev_668,pos,0
10687,848,2025-02-21 07:53:00,38.31,Travel,US,dev_303,mobile,0
10688,9,2025-03-10 20:22:00,27.0,Grocery,US,dev_575,mobile,0
10689,928,2025-03-07 20:45:00,29.52,Electronics,CA,dev_863,pos,0
10690,543,2025-02-17 05:58:00,233.27,Travel,CA,dev_781,mobile,0
10691,8,2025-02-12 22:36:00,143.17,Fuel,US,dev_249,pos,0
10692,66,2025-03-15 14:49:00,71.72,Travel,CA,dev_311,pos,0
10693,544,2025-01-19 11:26:00,151.77,Electronics,GB,dev_554,pos,0
10694,403,2025-01-12 22:39:00,112.55,Fuel,CA,dev_911,pos,0
10695,96,2025-01-29 16:36:00,249.99,Grocery,US,dev_233,pos,0
10696,41,2025-03-11 15:45:00,81.32,Electronics,GB,dev_703,pos,0
10697,239,2025-02-23 10:41:00,182.46,Grocery,US,dev_165,pos,0
10698,22,2025-03-10 10:29:00,141.32,Restaurants,US,dev_424,pos,0
10699,278,2025-01-19 05:01:00,130.53,Fuel,CA,dev_464,web,0
10700,826,2025-01-07 14:31:00,76.77,Restaurants,CA,dev_149,web,0
10701,363,2025-02-22 07:30:00,208.16,Grocery,US,dev_951,pos,0
10702,677,2025-03-22 12:37:00,18.01,Restaurants,CA,dev_252,mobile,0
10703,249,2025-01-23 20:32:00,95.85,GiftCards,CA,dev_703,mobile,0
10704,274,2025-03-13 08:47:00,214.8,Restaurants,US,dev_268,web,0
10705,537,2025-02-23 02:38:00,134.35,GiftCards,US,dev_518,web,0
10706,387,2025-02-13 15:27:00,129.76,Fuel,GB,dev_715,mobile,0
10707,482,2025-01-19 16:11:00,205.76,Travel,US,dev_937,pos,0
10708,716,2025-03-21 14:32:00,183.56,GiftCards,GB,dev_144,mobile,0
10709,173,2025-03-09 17:31:00,130.23,Restaurants,US,dev_435,pos,0
10710,538,2025-02-20 14:44:00,42.85,Travel,US,dev_720,mobile,0
10711,296,2025-01-16 20:23:00,120.81,GiftCards,CA,dev_274,mobile,0
10712,584,2025-02-18 14:53:00,48.05,Restaurants,GB,dev_240,mobile,0
10713,498,2025-02-24 11:21:00,214.36,Grocery,US,dev_541,mobile,0
10714,622,2025-03-17 16:14:00,20.97,Electronics,US,dev_708,pos,0
10715,991,2025-02-14 07:10:00,30.18,Restaurants,US,dev_208,pos,0
10716,372,2025-03-29 07:02:00,85.14,Restaurants,CA,dev_884,mobile,0
10717,270,2025-03-11 06:52:00,1658.6,GiftCards,US,dev_611,web,1
10718,619,2025-01-14 15:18:00,47.49,Grocery,GB,dev_978,pos,0
10719,437,2025-03-21 14:47:00,85.39,GiftCards,CA,dev_784,mobile,0
10720,104,2025-02-27 20:23:00,217.3,Electronics,US,dev_976,pos,0
10721,47,2025-03-20 14:44:00,90.9,GiftCards,US,dev_913,web,0
10722,671,2025-03-14 07:17:00,232.01,Travel,GB,dev_472,web,0
10723,50,2025-02-08 09:55:00,20.71,Travel,US,dev_109,pos,0
10724,775,2025-02-24 01:12:00,6.93,GiftCards,GB,dev_631,mobile,0
10725,245,2025-02-18 07:53:00,72.75,GiftCards,US,dev_430,pos,0
10726,439,2025-02-10 17:32:00,240.85,Restaurants,US,dev_399,web,0
10727,922,2025-03-22 08:35:00,101.42,Fuel,US,dev_655,pos,0
10728,271,2025-01-10 06:30:00,9.03,Restaurants,CA,dev_129,web,0
10729,886,2025-03-26 06:52:00,17.65,Grocery,US,dev_167,web,0
10730,519,2025-01-20 12:40:00,18.84,Fuel,US,dev_896,mobile,0
10731,541,2025-01-22 22:46:00,24.81,Restaurants,CA,dev_529,mobile,0
10732,854,2025-03-24 12:31:00,9.96,Travel,CA,dev_916,mobile,0
10733,922,2025-01-22 00:22:00,13.09,Grocery,GB,dev_138,web,0
10734,981,2025-01-05 02:33:00,165.21,GiftCards,US,dev_805,mobile,0
10735,190,2025-01-08 03:07:00,155.68,Grocery,CA,dev_952,pos,0
10736,572,2025-03-03 00:47:00,14.83,Grocery,US,dev_267,web,0
10737,154,2025-02-22 23:40:00,212.12,Electronics,US,dev_457,mobile,0
10738,317,2025-02-13 01:40:00,158.2,Grocery,CA,dev_706,pos,0
10739,301,2025-01-19 20:22:00,212.61,Electronics,US,dev_115,web,0
10740,65,2025-01-30 19:41:00,196.89,Grocery,CA,dev_940,mobile,0
10741,924,2025-02-03 21:55:00,65.85,Restaurants,US,dev_255,mobile,0
10742,431,2025-01-16 20:32:00,196.44,Electronics,CA,dev_140,web,0
10743,803,2025-02-13 14:53:00,204.03,Travel,US,dev_187,pos,0
10744,432,2025-02-24 04:07:00,75.16,Travel,GB,dev_626,mobile,0
10745,696,2025-03-25 16:52:00,176.28,Travel,CA,dev_761,web,0
10746,437,2025-03-23 20:36:00,174.62,GiftCards,US,dev_605,pos,0
10747,330,2025-02-18 17:10:00,169.62,Fuel,CA,dev_647,web,0
10748,900,2025-02-03 21:07:00,235.59,Travel,US,dev_188,pos,0
10749,303,2025-02-12 14:00:00,7.95,Fuel,US,dev_981,web,0
10750,497,2025-01-25 20:14:00,117.17,Restaurants,US,dev_205,pos,0
10751,175,2025-03-09 20:26:00,176.37,Electronics,US,dev_880,pos,0
10752,529,2025-01-27 19:21:00,85.69,Grocery,US,dev_530,web,0
10753,100,2025-02-24 02:42:00,154.38,Fuel,US,dev_942,pos,0
10754,305,2025-01-22 11:44:00,66.16,Electronics,US,dev_342,mobile,0
10755,15,2025-03-20 09:09:00,12.05,Fuel,CA,dev_466,pos,0
10756,849,2025-03-16 18:57:00,84.39,Fuel,US,dev_381,web,0
10757,563,2025-01-02 23:37:00,147.58,Restaurants,GB,dev_259,pos,0
10758,679,2025-03-08 04:52:00,33.25,Travel,US,dev_977,pos,0
10759,792,2025-03-24 22:46:00,109.38,Grocery,GB,dev_340,pos,0
10760,714,2025-03-30 15:30:00,38.5,Travel,US,dev_654,pos,0
10761,235,2025-01-25 17:40:00,64.75,Restaurants,US,dev_134,web,0
10762,821,2025-02-19 07:38:00,138.66,GiftCards,US,dev_706,web,0
10763,377,2025-02-07 08:37:00,156.67,GiftCards,US,dev_558,mobile,0
10764,885,2025-02-10 09:23:00,51.69,Restaurants,US,dev_259,web,0
10765,663,2025-02-04 00:36:00,34.58,Grocery,GB,dev_810,pos,0
10766,329,2025-03-04 09:57:00,57.08,Restaurants,US,dev_538,mobile,0
10767,542,2025-01-20 17:10:00,113.0,Restaurants,GB,dev_563,mobile,0
10768,538,2025-01-06 14:36:00,140.82,Grocery,US,dev_957,mobile,0
10769,125,2025-03-30 07:06:00,80.17,Restaurants,US,dev_695,pos,0
10770,225,2025-01-27 20:32:00,97.3,Fuel,US,dev_371,mobile,0
10771,517,2025-03-04 05:14:00,99.23,Electronics,CA,dev_253,pos,0
10772,340,2025-03-06 09:57:00,163.31,Restaurants,GB,dev_175,web,0
10773,841,2025-03-23 08:53:00,96.24,Travel,GB,dev_836,mobile,0
10774,229,2025-03-10 13:34:00,133.86,Travel,US,dev_809,mobile,0
10775,309,2025-02-10 03:07:00,86.67,Travel,CA,dev_935,web,0
10776,995,2025-03-09 23:28:00,188.19,Grocery,US,dev_124,web,0
10777,2,2025-01-07 07:21:00,166.62,Fuel,CA,dev_432,web,0
10778,475,2025-03-23 05:33:00,101.2,Electronics,US,dev_739,mobile,0
10779,817,2025-03-12 15:56:00,195.78,Restaurants,US,dev_534,web,0
10780,735,2025-03-28 01:57:00,41.14,Restaurants,US,dev_837,pos,0
10781,717,2025-02-17 20:22:00,184.57,Electronics,GB,dev_172,mobile,0
10782,771,2025-02-21 20:06:00,119.07,Fuel,US,dev_959,mobile,0
10783,32,2025-01-11 17:36:00,33.59,Restaurants,GB,dev_606,web,0
10784,117,2025-03-04 21:08:00,172.9,Electronics,CA,dev_102,mobile,0
10785,622,2025-02-18 13:54:00,137.02,Restaurants,US,dev_899,mobile,0
10786,559,2025-03-05 18:18:00,154.4,Grocery,CA,dev_298,web,0
10787,952,2025-01-18 04:01:00,104.94,Electronics,US,dev_824,pos,0
10788,32,2025-03-01 05:56:00,116.83,Electronics,US,dev_957,pos,0
10789,695,2025-02-16 12:36:00,56.8,Electronics,GB,dev_600,pos,0
10790,940,2025-02-03 22:15:00,192.66,Electronics,US,dev_931,mobile,0
10791,18,2025-01-21 09:03:00,204.79,Grocery,US,dev_142,pos,0
10792,646,2025-01-27 22:54:00,238.15,Travel,US,dev_158,web,0
10793,877,2025-02-27 07:23:00,8.03,Electronics,CA,dev_896,pos,0
10794,177,2025-02-13 22:58:00,173.36,Fuel,US,dev_536,web,0
10795,484,2025-02-17 02:23:00,212.83,Grocery,GB,dev_657,pos,0
10796,140,2025-01-23 21:32:00,115.63,Grocery,US,dev_169,web,0
10797,440,2025-03-25 02:13:00,152.67,Restaurants,US,dev_313,web,0
10798,954,2025-01-28 18:43:00,128.69,GiftCards,US,dev_793,pos,0
10799,297,2025-02-12 03:59:00,215.49,Electronics,US,dev_578,mobile,0
10800,667,2025-03-29 21:00:00,241.41,GiftCards,GB,dev_529,mobile,0
10801,8,2025-02-27 22:25:00,76.21,Fuel,US,dev_880,web,0
10802,935,2025-02-28 01:31:00,124.85,Electronics,US,dev_790,pos,0
10803,627,2025-01-20 23:15:00,227.55,Grocery,US,dev_660,pos,0
10804,598,2025-03-06 10:07:00,26.73,Fuel,CA,dev_852,pos,0
10805,995,2025-01-01 11:17:00,36.22,Grocery,US,dev_770,web,0
10806,387,2025-01-18 11:49:00,115.26,Restaurants,GB,dev_387,mobile,0
10807,412,2025-03-05 09:24:00,180.4,Travel,US,dev_471,mobile,0
10808,321,2025-03-26 02:36:00,70.36,Travel,US,dev_444,mobile,0
10809,514,2025-01-19 20:20:00,168.04,Restaurants,US,dev_859,web,0
10810,82,2025-02-16 09:50:00,144.92,Travel,CA,dev_807,mobile,0
10811,882,2025-01-02 21:18:00,108.66,Travel,US,dev_362,web,0
10812,350,2025-02-08 20:09:00,245.81,Restaurants,GB,dev_123,pos,0
10813,234,2025-01-20 13:00:00,46.65,GiftCards,US,dev_893,pos,0
10814,25,2025-02-11 14:38:00,108.9,Fuel,GB,dev_560,pos,0
10815,841,2025-01-26 06:48:00,89.43,Grocery,US,dev_632,pos,0
10816,620,2025-02-28 12:55:00,27.02,Grocery,GB,dev_557,mobile,0
10817,997,2025-01-26 01:10:00,206.72,GiftCards,CA,dev_992,pos,0
10818,846,2025-03-24 20:22:00,64.71,Fuel,GB,dev_178,pos,0
10819,852,2025-03-16 17:22:00,205.74,GiftCards,GB,dev_209,pos,0
10820,454,2025-01-21 02:16:00,132.52,Restaurants,GB,dev_268,pos,0
10821,242,2025-03-13 22:50:00,92.54,Grocery,US,dev_204,web,0
10822,796,2025-03-27 18:15:00,223.98,GiftCards,CA,dev_548,web,0
10823,51,2025-03-06 17:00:00,68.68,Fuel,US,dev_641,web,0
10824,177,2025-03-04 04:54:00,125.71,Travel,CA,dev_114,web,0
10825,83,2025-01-16 02:23:00,111.61,GiftCards,US,dev_746,web,0
10826,998,2025-01-09 00:46:00,227.16,Restaurants,US,dev_657,mobile,0
10827,350,2025-02-28 22:38:00,163.46,Electronics,GB,dev_802,web,0
10828,854,2025-03-08 03:56:00,41.36,Grocery,US,dev_915,mobile,0
10829,503,2025-02-21 12:37:00,245.23,Travel,GB,dev_370,mobile,0
10830,90,2025-02-12 19:06:00,11.68,Travel,US,dev_272,pos,0
10831,952,2025-02-26 20:51:00,30.08,Fuel,US,dev_856,web,0
10832,281,2025-01-25 21:58:00,29.13,Grocery,US,dev_616,mobile,0
10833,899,2025-02-11 00:58:00,143.2,Grocery,US,dev_851,mobile,0
10834,732,2025-01-14 15:14:00,88.5,Travel,GB,dev_731,mobile,0
10835,126,2025-03-03 15:28:00,606.54,Electronics,DE,dev_160,web,1
10836,827,2025-02-19 05:20:00,143.13,Electronics,US,dev_468,mobile,0
10837,466,2025-03-20 15:08:00,135.85,Fuel,US,dev_613,pos,0
10838,775,2025-01-25 15:09:00,83.59,Travel,CA,dev_209,mobile,0
10839,739,2025-03-10 19:52:00,142.71,GiftCards,US,dev_117,web,0
10840,314,2025-03-12 03:48:00,170.02,Electronics,CA,dev_128,pos,0
10841,245,2025-02-20 08:45:00,104.3,Fuel,CA,dev_507,web,0
10842,760,2025-03-22 01:23:00,244.42,GiftCards,US,dev_294,pos,0
10843,917,2025-03-05 11:19:00,229.0,Travel,US,dev_583,mobile,0
10844,569,2025-03-29 01:07:00,83.2,GiftCards,US,dev_601,mobile,0
10845,547,2025-02-19 18:45:00,87.54,Restaurants,US,dev_684,mobile,0
10846,737,2025-03-12 08:28:00,151.78,Fuel,CA,dev_509,mobile,0
10847,585,2025-03-24 02:18:00,78.83,Travel,US,dev_977,web,0
10848,184,2025-01-26 03:09:00,69.44,Restaurants,GB,dev_215,mobile,0
10849,843,2025-01-21 15:16:00,2136.1,Travel,RU,dev_468,pos,1
10850,390,2025-02-11 09:21:00,223.2,Restaurants,US,dev_923,mobile,0
10851,967,2025-01-28 14:44:00,50.2,Travel,US,dev_546,pos,0
10852,826,2025-03-17 06:38:00,175.25,Electronics,US,dev_222,pos,0
10853,896,2025-02-10 00:18:00,133.64,Grocery,US,dev_496,web,0
10854,405,2025-03-05 00:54:00,133.73,GiftCards,CA,dev_229,mobile,0
10855,32,2025-03-07 04:35:00,57.67,Electronics,US,dev_131,pos,0
10856,592,2025-01-24 15:13:00,61.66,Travel,US,dev_671,pos,0
10857,861,2025-01-23 10:31:00,11.05,Electronics,CA,dev_793,mobile,0
10858,162,2025-01-09 17:10:00,226.59,Grocery,US,dev_563,mobile,0
10859,238,2025-01-16 15:21:00,63.96,GiftCards,US,dev_723,mobile,0
10860,552,2025-02-18 20:38:00,15.51,GiftCards,US,dev_932,pos,0
10861,896,2025-02-05 07:39:00,182.18,Restaurants,US,dev_263,pos,0
10862,528,2025-03-25 06:13:00,105.87,Grocery,GB,dev_444,mobile,0
10863,111,2025-03-02 17:13:00,2168.94,GiftCards,DE,dev_488,mobile,1
10864,258,2025-01-11 10:35:00,150.65,Restaurants,GB,dev_803,mobile,0
10865,867,2025-02-09 16:09:00,165.86,Restaurants,CA,dev_424,pos,0
10866,550,2025-01-27 21:43:00,52.02,Grocery,GB,dev_950,pos,0
10867,250,2025-03-27 19:01:00,187.69,Electronics,US,dev_434,pos,0
10868,504,2025-01-31 20:59:00,42.86,Grocery,GB,dev_314,pos,0
10869,421,2025-01-13 23:24:00,177.17,Electronics,GB,dev_580,pos,0
10870,296,2025-03-02 07:05:00,243.25,Grocery,GB,dev_617,web,0
10871,61,2025-02-07 16:53:00,32.39,Grocery,US,dev_293,web,0
10872,440,2025-01-23 17:35:00,173.2,Fuel,US,dev_589,pos,0
10873,64,2025-01-14 11:34:00,188.54,Restaurants,CA,dev_583,web,0
10874,583,2025-02-23 11:10:00,162.82,Fuel,US,dev_972,pos,0
10875,10,2025-01-22 21:53:00,104.58,GiftCards,GB,dev_638,web,0
10876,811,2025-01-27 04:41:00,170.49,Fuel,US,dev_676,pos,0
10877,751,2025-03-14 13:27:00,99.16,Restaurants,US,dev_691,web,0
10878,209,2025-02-28 09:04:00,210.1,Restaurants,US,dev_837,pos,0
10879,947,2025-03-29 02:42:00,113.28,Fuel,CA,dev_597,web,0
10880,770,2025-02-13 01:43:00,135.65,Electronics,US,dev_962,pos,0
10881,281,2025-03-05 21:43:00,173.49,Electronics,US,dev_197,pos,0
10882,134,2025-02-03 18:43:00,11.78,GiftCards,US,dev_622,pos,0
10883,181,2025-02-05 03:55:00,139.08,Electronics,US,dev_461,mobile,0
10884,479,2025-01-19 00:30:00,171.43,Fuel,US,dev_924,pos,0
10885,603,2025-01-03 03:17:00,178.74,Electronics,US,dev_859,web,0
10886,479,2025-01-23 05:03:00,131.42,Travel,GB,dev_802,web,0
10887,630,2025-01-04 21:06:00,93.39,Grocery,CA,dev_961,mobile,0
10888,679,2025-03-11 18:32:00,105.38,Electronics,US,dev_517,pos,0
10889,969,2025-02-23 15:15:00,105.48,Travel,US,dev_741,pos,0
10890,611,2025-02-04 02:49:00,96.23,Electronics,US,dev_702,pos,0
10891,785,2025-01-24 20:59:00,20.12,Electronics,GB,dev_748,web,0
10892,72,2025-02-20 22:48:00,103.12,Grocery,US,dev_171,mobile,0
10893,270,2025-03-04 14:48:00,64.49,Travel,US,dev_800,mobile,0
10894,403,2025-03-22 13:18:00,112.36,Restaurants,US,dev_747,mobile,0
10895,931,2025-02-12 20:00:00,1267.03,Electronics,US,dev_617,pos,1
10896,49,2025-03-31 03:20:00,174.39,GiftCards,CA,dev_457,web,0
10897,640,2025-02-20 01:15:00,14.05,Travel,GB,dev_451,mobile,0
10898,623,2025-03-27 06:53:00,229.63,Fuel,GB,dev_756,mobile,0
10899,922,2025-01-30 04:52:00,206.63,Restaurants,GB,dev_225,pos,0
10900,266,2025-03-23 10:44:00,123.83,GiftCards,US,dev_764,mobile,0
10901,224,2025-02-01 19:37:00,194.48,Grocery,US,dev_350,mobile,0
10902,226,2025-01-05 13:07:00,153.71,GiftCards,CA,dev_760,web,0
10903,406,2025-01-16 19:32:00,211.4,Restaurants,US,dev_756,web,0
10904,563,2025-03-01 21:04:00,105.81,GiftCards,GB,dev_683,web,0
10905,274,2025-03-25 02:03:00,85.8,Travel,CA,dev_599,pos,0
10906,169,2025-02-03 04:28:00,203.59,Electronics,US,dev_755,pos,0
10907,454,2025-03-07 09:11:00,160.24,Grocery,CA,dev_785,web,0
10908,197,2025-02-26 10:56:00,249.25,Travel,GB,dev_528,mobile,0
10909,765,2025-01-15 08:52:00,1046.47,Travel,NG,dev_963,mobile,1
10910,86,2025-03-01 10:57:00,230.83,Grocery,GB,dev_625,pos,0
10911,998,2025-03-03 22:00:00,19.59,Electronics,US,dev_210,pos,0
10912,570,2025-01-22 17:07:00,217.08,GiftCards,US,dev_271,mobile,0
10913,934,2025-02-01 07:16:00,76.39,Grocery,US,dev_275,web,0
10914,35,2025-01-10 07:36:00,37.99,GiftCards,US,dev_747,pos,0
10915,953,2025-01-18 04:58:00,134.25,Restaurants,US,dev_569,web,0
10916,760,2025-03-18 23:39:00,218.57,Electronics,CA,dev_350,web,0
10917,153,2025-03-14 06:58:00,243.26,Fuel,US,dev_960,web,0
10918,157,2025-01-27 05:34:00,175.33,Electronics,US,dev_244,mobile,0
10919,9,2025-01-06 12:53:00,38.8,Travel,US,dev_594,mobile,0
10920,761,2025-03-09 12:02:00,10.31,Travel,GB,dev_800,pos,0
10921,516,2025-01-21 08:29:00,174.25,Restaurants,US,dev_751,web,0
10922,607,2025-01-02 23:11:00,118.58,Restaurants,GB,dev_695,web,0
10923,848,2025-02-04 10:02:00,169.74,Restaurants,US,dev_116,pos,0
10924,934,2025-01-22 13:46:00,218.81,Restaurants,US,dev_568,pos,0
10925,170,2025-03-29 19:31:00,44.5,Fuel,US,dev_318,pos,0
10926,539,2025-01-25 22:57:00,124.99,Travel,US,dev_554,mobile,0
10927,54,2025-01-10 23:11:00,99.23,Travel,GB,dev_136,pos,0
10928,353,2025-02-23 09:12:00,39.94,Grocery,CA,dev_908,mobile,0
10929,980,2025-03-21 07:07:00,1011.89,GiftCards,NG,dev_560,pos,1
10930,51,2025-02-19 20:20:00,242.98,Travel,US,dev_562,web,0
10931,270,2025-03-27 17:47:00,618.84,GiftCards,NG,dev_546,mobile,1
10932,960,2025-01-10 13:11:00,209.79,Electronics,US,dev_132,pos,0
10933,786,2025-03-28 17:04:00,151.34,GiftCards,US,dev_801,pos,0
10934,197,2025-03-23 08:39:00,78.29,Electronics,US,dev_357,mobile,0
10935,797,2025-01-19 08:09:00,165.73,Grocery,US,dev_270,mobile,0
10936,700,2025-03-04 06:33:00,163.86,Restaurants,GB,dev_112,pos,0
10937,463,2025-02-18 23:07:00,65.92,Fuel,GB,dev_888,mobile,0
10938,719,2025-02-19 07:42:00,198.81,Restaurants,US,dev_397,pos,0
10939,43,2025-01-04 05:52:00,2207.74,Travel,US,dev_888,mobile,1
10940,573,2025-03-13 13:37:00,93.15,Electronics,CA,dev_855,web,0
10941,865,2025-02-10 15:01:00,179.33,GiftCards,US,dev_748,web,0
10942,790,2025-03-29 07:33:00,214.49,Grocery,US,dev_108,pos,0
10943,39,2025-01-28 18:00:00,211.16,Grocery,US,dev_672,web,0
10944,52,2025-03-14 05:52:00,141.98,Electronics,US,dev_891,web,0
10945,203,2025-03-11 16:30:00,130.36,Travel,US,dev_397,web,0
10946,477,2025-03-06 18:53:00,44.34,Travel,US,dev_156,web,0
10947,894,2025-02-20 05:47:00,676.66,Electronics,DE,dev_477,web,1
10948,523,2025-03-03 01:36:00,122.17,Restaurants,US,dev_424,pos,0
10949,310,2025-01-21 05:58:00,178.91,Grocery,US,dev_662,pos,0
10950,205,2025-01-18 22:33:00,60.56,Grocery,US,dev_642,mobile,0
10951,338,2025-02-09 08:50:00,154.46,Electronics,US,dev_371,web,0
10952,299,2025-02-20 12:03:00,789.71,Electronics,DE,dev_257,web,1
10953,919,2025-01-04 19:01:00,8.56,Fuel,US,dev_329,web,0
10954,978,2025-01-06 02:27:00,162.01,Restaurants,CA,dev_844,web,0
10955,756,2025-02-25 14:41:00,16.02,Fuel,US,dev_111,web,0
10956,280,2025-01-14 19:13:00,231.79,Grocery,GB,dev_822,web,0
10957,380,2025-02-04 05:13:00,59.04,Travel,CA,dev_390,web,0
10958,365,2025-01-16 17:48:00,203.47,Grocery,US,dev_940,mobile,0
10959,977,2025-01-23 21:34:00,161.54,Grocery,US,dev_185,pos,0
10960,287,2025-02-26 23:55:00,64.05,Fuel,GB,dev_109,mobile,0
10961,229,2025-03-01 18:58:00,164.97,Fuel,GB,dev_682,web,0
10962,736,2025-02-14 21:57:00,87.03,GiftCards,US,dev_665,pos,0
10963,495,2025-02-19 17:19:00,163.85,Grocery,GB,dev_874,web,0
10964,434,2025-01-17 23:35:00,50.86,Grocery,US,dev_975,mobile,0
10965,146,2025-02-03 07:40:00,76.53,Grocery,GB,dev_186,mobile,0
10966,996,2025-03-27 20:12:00,177.09,Restaurants,US,dev_678,web,0
10967,156,2025-03-17 11:56:00,79.86,Fuel,US,dev_443,pos,0
10968,328,2025-02-04 20:24:00,62.91,Electronics,US,dev_667,web,0
10969,455,2025-01-03 00:55:00,191.94,GiftCards,US,dev_539,pos,0
10970,859,2025-02-23 03:53:00,15.52,Travel,US,dev_986,mobile,0
10971,429,2025-01-05 20:31:00,242.49,Restaurants,GB,dev_958,pos,0
10972,994,2025-03-09 18:24:00,172.66,Electronics,GB,dev_523,mobile,0
10973,963,2025-02-07 06:14:00,2228.36,Travel,DE,dev_939,web,1
10974,328,2025-03-13 16:03:00,80.18,Fuel,CA,dev_808,web,0
10975,365,2025-01-22 11:46:00,83.84,Restaurants,US,dev_994,web,0
10976,721,2025-01-15 10:14:00,153.01,Travel,US,dev_166,pos,0
10977,200,2025-01-10 06:22:00,212.53,Grocery,US,dev_840,pos,0
10978,342,2025-03-26 15:21:00,23.61,Travel,US,dev_888,web,0
10979,622,2025-01-24 20:26:00,36.58,Restaurants,CA,dev_892,pos,0
10980,913,2025-02-01 03:19:00,94.03,Electronics,CA,dev_765,mobile,0
10981,309,2025-01-24 10:58:00,130.98,GiftCards,CA,dev_103,web,0
10982,584,2025-03-29 23:16:00,242.91,Fuel,US,dev_223,mobile,0
10983,1,2025-03-10 03:52:00,9.51,Travel,US,dev_263,mobile,0
10984,312,2025-03-23 17:59:00,104.05,Fuel,US,dev_142,pos,0
10985,370,2025-02-11 03:05:00,17.0,Fuel,GB,dev_118,web,0
10986,16,2025-02-21 21:07:00,89.95,GiftCards,US,dev_162,mobile,0
